公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,8387381,8071192,8261376,3.91,1.52,77339459,71286099,8.49,-
1102,亞泥,5840273,5806573,5513659,0.58,5.92,51189309,49616878,3.16,-
1103,嘉泥,167398,177734,299070,-5.81,-44.02,1732626,2403650,-27.91,-
1104,環泥,336159,403016,385127,-16.58,-12.71,3624014,3747842,-3.3,-
1108,幸福,259826,267312,393978,-2.8,-34.05,2852787,3557672,-19.81,-
1109,信大,377596,521034,364969,-27.52,3.45,4121004,3390672,21.53,-
1110,東泥,170205,232565,110525,-26.81,53.99,1311819,1198236,9.47,主要係因子公司東南資產開發股份有限公司於本月認列收入
1201,味全,1559834,1685062,1522441,-7.43,2.45,14729165,14823250,-0.63,-
1203,味王,513465,543886,519767,-5.59,-1.21,5157934,5262412,-1.98,-
1210,大成,6551300,7052418,6502286,-7.1,0.75,62851044,61715145,1.84,-
1213,大飲,42390,61395,39048,-30.95,8.55,578381,574727,0.63,-
1215,卜蜂,1689595,1700740,1540044,-0.65,9.71,16449123,14867891,10.63,-
1216,統一,33118533,35792013,33945525,-7.46,-2.43,338156924,352967979,-4.19,-
1217,愛之味,261965,456849,257937,-42.65,1.56,3633876,3571386,1.74,-
1218,泰山,646029,702927,666446,-8.09,-3.06,6566875,6861057,-4.28,-
1219,福壽,911115,905236,894761,0.64,1.82,8928702,8912677,0.17,-
1220,台榮,187754,196312,254440,-4.35,-26.2,1887582,2379718,-20.68,-
1225,福懋油,874672,884524,941735,-1.11,-7.12,8844793,8869549,-0.27,-
1227,佳格,2094827,3096087,1883037,-32.33,11.24,21465549,21430033,0.16,-
1229,聯華,407067,404314,395946,0.68,2.8,3986566,4344458,-8.23,-
1231,聯華食,575902,566665,510753,1.63,12.75,5888544,5465719,7.73,-
1232,大統益,1359056,1411977,1522468,-3.74,-10.73,14059150,14248179,-1.32,-
1233,天仁,163721,186498,159467,-12.21,2.66,1772908,1760030,0.73,-
1234,黑松,753622,805520,818890,-6.44,-7.97,7799947,7448404,4.71,-
1235,興泰,5169,25839,6922,-79.99,-25.32,68887,109312,-36.98,-
1236,宏亞,155260,233746,158127,-33.57,-1.81,1445655,1632508,-11.44,-
1702,南僑,1482167,1744264,1312066,-15.02,12.96,14004854,13321136,5.13,-
1737,臺鹽,220738,264766,225807,-16.62,-2.24,2312573,2323461,-0.46,-
1301,台塑,16581143,17594800,15132776,-5.76,9.57,170222983,144858875,17.5,-
1303,南亞,26062520,26587765,22769489,-1.97,14.46,250705775,225383514,11.23,-
1304,台聚,4754780,5279293,4386303,-9.93,8.4,47608490,43152306,10.32,-
1305,華夏,1090093,1184397,1038061,-7.96,5.01,12018078,11691429,2.79,-
1307,三芳,782311,896942,975090,-12.78,-19.77,8435377,9260001,-8.9,-
1308,亞聚,574113,585591,467221,-1.96,22.87,5381015,4489804,19.84,-
1309,台達化,1724003,2007684,1421600,-14.12,21.27,16072107,13134022,22.37,-
1310,台苯,1231120,1321553,1153534,-6.84,6.72,12177851,11420602,6.63,-
1312,國喬,2025626,2064839,1798221,-1.89,12.64,19100767,15914851,20.01,-
1313,聯成,4161561,4657393,4187541,-10.64,-0.62,40367548,33226549,21.49,-
1314,中石化,2542398,2368886,2295220,7.32,10.76,26931464,21380257,25.96,-
1315,達新,169833,215116,208363,-21.05,-18.49,2249875,2438403,-7.73,-
1321,大洋,353993,417033,368798,-15.11,-4.01,3649609,3671832,-0.6,-
1323,永裕,296872,300731,251178,-1.28,18.19,2656269,2600592,2.14,-
1324,地球,115690,107845,107146,7.27,7.97,1001998,1016974,-1.47,-
1325,恆大,83092,74969,74618,10.83,11.35,731448,800881,-8.66,-
1326,台化,31681227,29617886,26143482,6.96,21.18,291311076,263157003,10.69,-
4306,炎洲,1570061,1719629,1660961,-8.69,-5.47,14761482,15695980,-5.95,-
1402,遠東新,18506751,19051418,18223348,-2.85,1.55,178169606,177681837,0.27,-
1409,新纖,3237766,3309765,2959400,-2.17,9.4,30340597,28370834,6.94,-
1410,南染,41559,43789,44980,-5.09,-7.6,447710,499742,-10.41,-
1413,宏洲,256082,228963,164392,11.84,55.77,2594819,1777049,46.01,化纖市場回溫出貨增加
1414,東和,59824,43260,85786,38.28,-30.26,634793,827461,-23.28,-
1417,嘉裕,164350,124841,206863,31.64,-20.55,1729886,2494618,-30.65,-
1418,東華,202065,109209,160908,85.02,25.57,1435865,1441200,-0.37,-
1419,新紡,152643,133261,153822,14.54,-0.76,1170680,1095762,6.83,-
1423,利華,67146,49491,57829,35.67,16.11,493152,556894,-11.44,-
1434,福懋,3214669,3340026,3225615,-3.75,-0.33,34144083,33551074,1.76,-
1439,中和,27199,17821,25777,52.62,5.51,216580,287778,-24.74,-
1440,南紡,1812447,1791643,1650926,1.16,9.78,17329873,16117143,7.52,-
1441,大東,130174,143939,120637,-9.56,7.9,1357412,1333192,1.81,-
1443,立益,95941,102371,110591,-6.28,-13.24,980707,1009216,-2.82,-
1444,力麗,976785,1018848,752813,-4.12,29.75,9175262,7886385,16.34,-
1445,大宇,143744,130604,136183,10.06,5.55,1333256,1378691,-3.29,-
1446,宏和,37937,51619,58222,-26.5,-34.84,442059,847235,-47.82,-
1447,力鵬,1758395,1399184,1197465,25.67,46.84,13803887,11590406,19.09,-
1449,佳和,200034,225548,263020,-11.31,-23.94,2208873,2495103,-11.47,-
1451,年興,705146,774417,995917,-8.94,-29.19,7792565,10844113,-28.14,-
1452,宏益,151594,142839,160858,6.12,-5.75,1754966,1619525,8.36,-
1453,大將,1636,1139,3884,43.63,-57.87,56870,46144,23.24,本年度累計營收增加，係因營建餘屋2戶交屋入帳所致。
1454,台富,164354,151414,149797,8.54,9.71,1564707,1524565,2.63,-
1455,集盛,1316359,1262067,1065073,4.3,23.59,12286111,10503487,16.97,-
1456,怡華,74272,50775,34940,46.27,112.57,648988,377666,71.84,建案收入認列
1457,宜進,407744,412032,313926,-1.04,29.88,4150840,3755031,10.54,-
1459,聯發,288195,284838,249948,1.17,15.3,2748566,2386836,15.15,-
1460,宏遠,889502,819652,859164,8.52,3.53,7084082,7270268,-2.56,-
1463,強盛,41856,118935,45139,-64.8,-7.27,1656701,425055,289.76,子公司保強建設建案交屋入帳
1464,得力,802012,700371,739327,14.51,8.47,6400086,6068469,5.46,-
1465,偉全,159175,159731,166118,-0.34,-4.17,1558412,1634102,-4.63,-
1466,聚隆,375033,325808,265183,15.1,41.42,3335230,2984951,11.73,-
1467,南緯,697002,734282,556407,-5.07,25.26,6033884,6003224,0.51,-
1468,昶和,35236,42681,36999,-17.44,-4.76,503511,474866,6.03,-
1470,大統新創,59114,61865,53835,-4.44,9.8,588278,557358,5.54,-
1472,三洋紡,81522,71079,78671,14.69,3.62,612111,628343,-2.58,-
1473,台南,461467,770190,572314,-40.08,-19.36,6944443,8127433,-14.55,-
1474,弘裕,275655,300176,248889,-8.16,10.75,2718477,2658133,2.27,-
1475,業旺,5555,9986,15836,-44.37,-64.92,112113,154641,-27.5,調整紡織產品銷售組合
1476,儒鴻,2268685,2083256,2192801,8.9,3.46,19458658,19872955,-2.08,-
1477,聚陽,1992842,2550600,1997651,-21.86,-0.24,19133178,19073268,0.31,-
4414,如興,1408963,1340888,224367,5.07,527.97,6435498,2314316,178.07,本公司收購JD United Holdings (BVI)Limited與Tooku Holdings Limited之股份，106年８月１日為合併基準日
4426,利勤,127151,150951,211232,-15.76,-39.8,1607071,2141627,-24.96,-
4438,廣越,1281612,1988708,669748,-35.55,91.35,8879504,8065001,10.09,本月營收較去年同期增加主係前7大客戶的Montbell、Aigle、Nike及The North Face之商品熱銷，於歐美地區銷售反應熱烈所致。
1503,士電,1971122,1920479,1745714,2.63,12.91,18204431,17295627,5.25,-
1504,東元,4015113,4385380,4244355,-8.44,-5.4,42007705,40871162,2.78,-
1506,正道,121929,107568,128698,13.35,-5.25,1134360,1288325,-11.95,-
1507,永大,1240794,1339893,1450943,-7.39,-14.48,14301270,16204760,-11.74,此為本公司自結數
1513,中興電,720781,828999,923947,-13.05,-21.98,8700303,9766101,-10.91,-
1514,亞力,372526,401396,265711,-7.19,40.19,2879884,3280366,-12.2,-
1515,力山,672321,667762,300981,0.68,123.37,4253388,3059620,39.01,客戶銷售狀況好增加採購量
1517,利奇,190744,235827,199009,-19.11,-4.15,2296345,2225931,3.16,-
1519,華城,637474,443900,364361,43.6,74.95,4406105,4731234,-6.87,營收較同期增加主要是公營、民營及工程案。
1526,日馳,115800,132940,72654,-12.89,59.38,1065827,770015,38.41,因市場需求增加，致本月營收優於去年同期。
1527,鑽全,274864,286585,273127,-4.08,0.63,3214746,3381825,-4.94,-
1528,恩德,392308,399825,276516,-1.88,41.87,3631200,3098893,17.17,-
1529,樂士,8761,49797,8464,-82.4,3.5,272440,178614,52.53,"本期因承建太陽能發電設備工程之銷貨,致累計營收較去年同期增幅大"
1530,亞崴,304444,377903,335722,-19.43,-9.31,3424494,2928101,16.95,-
1531,高林股,146136,181210,147838,-19.35,-1.15,1800389,2029644,-11.29,-
1532,勤美,1345380,1227688,1424050,9.58,-5.52,12614458,12425057,1.52,-
1535,中宇,939683,951803,493316,-1.27,90.48,7270179,6778764,7.24,106年10月營收與去年同期差異90.48%，主係本期工案陸續依進度估驗所致。
1537,廣隆,683002,674950,585404,1.19,16.67,6364770,5779049,10.13,-
1538,正峰,44175,43271,55118,2.08,-19.85,538114,560802,-4.04,-
1539,巨庭,234873,270982,260716,-13.32,-9.91,2415024,2488171,-2.93,-
1540,喬福,26846,44324,33420,-39.43,-19.67,478210,445338,7.38,原料供貨延遲
1541,錩泰,275257,340597,227658,-19.18,20.9,2964864,2875700,3.1,-
1558,伸興,468019,433809,446853,7.88,4.73,4908423,5117596,-4.08,-
1560,中砂,381755,382064,361863,-0.08,5.49,3740096,3346536,11.76,-
1583,程泰,674870,729152,538183,-7.44,25.39,6088594,5176426,17.62,-
1597,直得,157598,141789,79255,11.14,98.84,1199178,804227,49.1,業務積極拓展及客戶需求增加，致營收較去年同期成長98.85%
2049,上銀,1971326,1921189,1455771,2.6,35.41,16987859,13011228,30.56,-
