公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10988149,9985897,9418581,10.03,16.66,98313505,89571668,9.75,-
1102,亞泥,7070625,6639248,6023954,6.49,17.37,64899182,60972609,6.43,-
1103,嘉泥,181112,181868,382981,-0.41,-52.7,2095606,3140069,-33.26,"本月營收較去年同期減少主係大陸水泥子公司進入清算程序,故本月無相關營收."
1104,環泥,399796,381565,463842,4.77,-13.8,4405376,4622199,-4.69,-
1108,幸福,291571,258913,353868,12.61,-17.6,3403271,4251061,-19.94,-
1109,信大,581701,673172,514449,-13.58,13.07,5375877,4346146,23.69,-
1110,東泥,221910,183382,142422,21.0,55.81,1717111,1478507,16.13,主要係因子公司東南資產開發股份有限公司認列收入
1201,味全,1345880,1642814,1226869,-18.07,9.7,17717859,17347054,2.13,-
1203,味王,571720,493888,565174,15.75,1.15,6223542,6350719,-2.0,-
1210,大成,7129396,6490644,7296496,9.84,-2.29,76471084,75927000,0.71,-
1213,大飲,38138,32994,50887,15.59,-25.05,649513,672013,-3.34,-
1215,卜蜂,1716870,1699007,1723659,1.05,-0.39,19865000,18172909,9.31,-
1216,統一,30552612,31140541,30085441,-1.88,1.55,399850077,413685262,-3.34,-
1217,愛之味,246169,253185,292255,-2.77,-15.76,4133230,4109999,0.56,-
1218,泰山,589954,546892,651183,7.87,-9.4,7703721,8163736,-5.63,-
1219,福壽,979504,917403,1005328,6.76,-2.56,10825610,10956002,-1.19,-
1220,台榮,225477,253547,199012,-11.07,13.29,2366606,2874222,-17.66,-
1225,福懋油,962073,950447,1035339,1.22,-7.07,10757313,10919279,-1.48,-
1227,佳格,2733418,2291703,3160613,19.27,-13.51,26490670,27071627,-2.14,-
1229,聯華,445060,413675,431412,7.58,3.16,4845301,5223429,-7.23,-
1231,聯華食,582256,557274,719691,4.48,-19.09,7028074,6717471,4.62,-
1232,大統益,1420097,1405095,1551665,1.06,-8.47,16884342,17384090,-2.87,-
1233,天仁,190521,189012,194746,0.79,-2.16,2152441,2146270,0.28,-
1234,黑松,601077,691728,688434,-13.1,-12.68,9092751,8766010,3.72,-
1235,興泰,3359,4264,6064,-21.22,-44.6,76510,120444,-36.47,-
1236,宏亞,267939,165377,327170,62.01,-18.1,1878971,2129720,-11.77,-
1702,南僑,1637338,1540450,1601911,6.28,2.21,17182642,16299714,5.41,-
1737,臺鹽,237611,206891,207649,14.84,14.42,2757075,2755185,0.06,-
1301,台塑,17870221,18616550,17893695,-4.0,-0.13,206709755,180173192,14.72,-
1303,南亞,28043505,27390672,25560798,2.38,9.71,306139952,275294431,11.2,-
1304,台聚,5325861,5204398,4966681,2.33,7.23,58138749,53109311,9.46,-
1305,華夏,1498559,1184875,1179377,26.47,27.06,14701512,14157059,3.84,-
1307,三芳,707884,712095,862973,-0.59,-17.97,9855356,11045717,-10.77,-
1308,亞聚,473599,548296,721698,-13.62,-34.37,6402910,5780712,10.76,-
1309,台達化,1847529,1907532,1684061,-3.14,9.7,19827168,16416377,20.77,-
1310,台苯,1302729,1266319,1382274,2.87,-5.75,14746899,14070717,4.8,-
1312,國喬,2139805,2117330,2126740,1.06,0.61,23357902,19927773,17.21,-
1313,聯成,5144530,5034585,4634060,2.18,11.01,50599924,42388833,19.37,-
1314,中石化,3386948,3017720,2154365,12.23,57.21,33336132,25376771,31.36,CPL銷售量及售價較去年同期大幅成長
1315,達新,208367,205141,221504,1.57,-5.93,2663384,2880084,-7.52,-
1321,大洋,435251,384162,303990,13.29,43.17,4468937,4346940,2.8,-
1323,永裕,299664,287147,270235,4.35,10.89,3243080,3136926,3.38,-
1324,地球,119542,105613,104944,13.18,13.91,1227153,1236114,-0.72,-
1325,恆大,67991,65771,95825,3.37,-29.04,865210,990428,-12.64,-
1326,台化,35534860,31575535,28970397,12.53,22.65,358421471,319204627,12.28,-
4306,炎洲,2560995,1650350,1565517,55.17,63.58,18972828,18756826,1.15,房地產事業部門之建案於本月份陸續交屋並認列營收
1402,遠東新,20202085,19453831,19987537,3.84,1.07,217825522,215874791,0.9,-
1409,新纖,3051035,3244104,3016607,-5.95,1.14,36635736,34442199,6.36,-
1410,南染,40400,45141,47590,-10.5,-15.1,533251,597892,-10.81,-
1413,宏洲,296654,252670,290209,17.4,2.22,3144143,2260616,39.08,-
1414,東和,73145,85131,96319,-14.07,-24.05,793069,1003676,-20.98,-
1417,嘉裕,146192,156052,265856,-6.31,-45.01,2032130,2970369,-31.58,-
1418,東華,23048,178787,90846,-87.1,-74.62,1637700,1711914,-4.33,因本月生產線歲修
1419,新紡,156920,160351,106055,-2.13,47.96,1487951,1339575,11.07,-
1423,利華,92538,95680,50866,-3.28,81.92,681370,652812,4.37,差異主因近期羊毛價格持續盤堅且時序漸入產業忙季， 下游買毛信心提升，致12月份營業額較去年同期增加。
1434,福懋,3320274,3240401,3192913,2.46,3.98,40705664,39845190,2.15,-
1439,中和,21728,24911,34919,-12.77,-37.77,263219,359364,-26.75,-
